-1.273510605096817017e-02	9.708207100629806519e-02	-7.348803430795669556e-02	1.666771769523620605e-01	-6.186759099364280701e-02	2.229641526937484741e-01	-1.225301474332809448e-01	1.682773232460021973e-01	1.068195253610610962e-01	-8.125391602516174316e-02	-1.082722395658493042e-01	3.832119330763816833e-02	-5.431568995118141174e-02	-1.252359896898269653e-01	1.337714791297912598e-01	3.413258865475654602e-02	1.741710901260375977e-01	1.167723909020423889e-01	6.603754311800003052e-02	8.889369666576385498e-02	4.769121110439300537e-02	1.949335932731628418e-01	8.993429690599441528e-02	-1.385688036680221558e-01	-1.319720316678285599e-02	-5.052025616168975830e-02	6.825139373540878296e-02	3.397100046277046204e-02	-1.029352471232414246e-01	-1.463856101036071777e-01	-1.929466277360916138e-01	-2.909840270876884460e-02	-2.432692497968673706e-01	2.940290607511997223e-02	2.887757867574691772e-02	-1.386037319898605347e-01	4.117131978273391724e-02	3.265030682086944580e-02	1.598464325070381165e-02	7.258138805627822876e-02	4.975628480315208435e-02	1.804969832301139832e-02	1.940083503723144531e-01	-2.270044945180416107e-02	2.063057273626327515e-01	-5.017705727368593216e-03	5.126900970935821533e-02	-2.912566997110843658e-03	1.462845131754875183e-02	-1.130308583378791809e-01	-1.060441359877586365e-01	1.118875443935394287e-01	1.731804311275482178e-01	-2.038739062845706940e-02	-1.520230621099472046e-01	5.371002852916717529e-02	-6.683705002069473267e-02	-1.295935958623886108e-01	-1.504819542169570923e-01	-3.097422979772090912e-02	-8.117922395467758179e-02	1.506356596946716309e-01	-2.329615689814090729e-02	-6.085559725761413574e-02
-1.186320111155509949e-01	-2.901552012190222740e-03	8.388926833868026733e-02	1.813198328018188477e-01	-1.401465088129043579e-01	-7.695913314819335938e-02	-1.971720159053802490e-02	-3.819077089428901672e-02	-1.983672147616744041e-03	-1.834024041891098022e-01	1.035276800394058228e-01	1.511527877300977707e-02	3.506609424948692322e-02	1.113384738564491272e-01	-4.493436962366104126e-02	-3.563756868243217468e-02	1.351638585329055786e-01	-5.079262703657150269e-02	-8.996927738189697266e-02	-5.296225473284721375e-02	1.993602812290191650e-01	-6.639414466917514801e-03	2.183396071195602417e-01	1.420417893677949905e-02	1.768942028284072876e-01	-1.956906318664550781e-01	4.032784700393676758e-02	6.920263171195983887e-02	-1.404739767313003540e-01	-7.448166608810424805e-02	-9.064308553934097290e-02	-9.776297211647033691e-02	1.571660488843917847e-01	-1.614220142364501953e-01	1.013778448104858398e-01	1.739205420017242432e-01	-9.574773162603378296e-02	1.231813803315162659e-01	-6.016165018081665039e-03	-2.031629681587219238e-01	-4.666630178689956665e-02	-1.135121658444404602e-01	-3.199541941285133362e-02	1.747302152216434479e-02	1.422670781612396240e-01	7.513402402400970459e-02	9.146753698587417603e-02	-7.297723740339279175e-02	1.336800903081893921e-01	-3.342250734567642212e-02	3.099983930587768555e-02	2.083630114793777466e-02	-1.992249637842178345e-01	-2.330113500356674194e-01	-2.047169208526611328e-02	1.117328777909278870e-01	8.203051239252090454e-02	4.562699794769287109e-02	9.913004934787750244e-02	-1.161917522549629211e-01	-8.958944678306579590e-02	-1.629847437143325806e-01	4.649940878152847290e-02	8.327694982290267944e-02
-1.218888163566589355e-01	1.311805248260498047e-01	-2.711402997374534607e-02	-5.490044131875038147e-02	5.264153331518173218e-02	-7.356811314821243286e-02	5.775009468197822571e-02	1.494491398334503174e-01	2.294676005840301514e-01	1.092821266502141953e-02	1.882440000772476196e-01	1.950646191835403442e-02	-8.177036792039871216e-02	-1.169675886631011963e-01	-9.560711681842803955e-02	-3.706042468547821045e-02	-5.813000723719596863e-02	-6.870581954717636108e-02	-1.991294622421264648e-01	-4.956825450062751770e-02	3.524536266922950745e-02	1.667335778474807739e-01	-1.320126652717590332e-01	9.839912503957748413e-02	2.349695563316345215e-02	3.181540966033935547e-02	-7.918340712785720825e-02	-5.427158623933792114e-02	9.154682047665119171e-03	3.066134639084339142e-02	2.026879787445068359e-01	-6.673990190029144287e-02	-8.287166059017181396e-02	3.035807237029075623e-02	1.912185689434409142e-03	-2.211106121540069580e-01	-1.235110610723495483e-01	-7.016015052795410156e-02	1.140461936593055725e-01	3.473305329680442810e-02	9.170774370431900024e-03	5.077869072556495667e-02	-8.797099813818931580e-03	-3.715205937623977661e-02	2.516396902501583099e-02	-3.164802119135856628e-02	-5.534321069717407227e-02	-1.498983204364776611e-01	1.666987687349319458e-01	-8.613662421703338623e-02	-2.773785963654518127e-02	-5.225079506635665894e-02	3.042494505643844604e-02	-1.039815172553062439e-01	4.810216277837753296e-02	-4.774600267410278320e-02	-7.375557720661163330e-02	-8.856116980314254761e-02	1.146456673741340637e-01	2.097861319780349731e-01	-1.108917370438575745e-01	-1.353741530328989029e-02	-1.271985471248626709e-01	1.268568336963653564e-01
1.534150838851928711e-01	-7.401015609502792358e-02	-1.870950683951377869e-02	-2.721102535724639893e-01	-1.442008744925260544e-02	6.893675029277801514e-02	-2.850166857242584229e-01	5.880017951130867004e-02	5.183234438300132751e-02	-1.313191801309585571e-01	-7.278750836849212646e-02	-1.850898191332817078e-02	-2.208616882562637329e-01	-4.776256904006004333e-02	-2.466548793017864227e-02	8.782265335321426392e-02	-2.241861820220947266e-02	-5.662991106510162354e-02	-1.674419194459915161e-01	2.093508541584014893e-01	1.550619900226593018e-01	-5.852699279785156250e-02	1.316384971141815186e-01	3.756549581885337830e-02	-3.113902546465396881e-02	-4.917474091053009033e-02	-1.065753251314163208e-01	7.580199092626571655e-02	4.642781615257263184e-02	1.785205900669097900e-01	3.841660544276237488e-02	1.592526398599147797e-02	-6.407595425844192505e-02	-5.386317893862724304e-02	-2.208471000194549561e-01	1.432502362877130508e-02	6.467351317405700684e-02	1.706803441047668457e-01	1.537238359451293945e-01	1.376359630376100540e-02	3.694017603993415833e-02	-2.596239373087882996e-02	1.405025124549865723e-01	-8.749292790889739990e-02	-6.114678457379341125e-02	-2.099767178297042847e-01	5.455148965120315552e-02	-1.702363044023513794e-01	1.635285094380378723e-02	-8.988209068775177002e-02	2.457502670586109161e-02	-5.754629895091056824e-02	-9.155158698558807373e-02	-3.933694586157798767e-02	7.810153067111968994e-02	-4.349176958203315735e-02	7.874735444784164429e-02	2.450117021799087524e-01	2.431364543735980988e-02	-5.338875949382781982e-02	-9.325653314590454102e-03	8.383335918188095093e-02	-1.095899716019630432e-01	1.061451970599591732e-03
1.125979125499725342e-01	-1.254949569702148438e-01	-1.049670204520225525e-01	2.026192098855972290e-02	-1.549974083900451660e-02	1.900199502706527710e-01	-1.203714236617088318e-01	1.269197165966033936e-01	1.823406964540481567e-01	9.912917017936706543e-02	4.427354037761688232e-02	-2.863380126655101776e-02	-5.559357628226280212e-02	5.012650042772293091e-03	1.647253334522247314e-01	-1.534671485424041748e-01	4.498881846666336060e-02	1.149245575070381165e-01	5.183015763759613037e-02	-2.053470462560653687e-01	8.010273426771163940e-02	7.953440397977828979e-02	-8.285538107156753540e-02	-1.245411336421966553e-01	-4.845366999506950378e-02	-1.113270036876201630e-02	-1.932048052549362183e-01	-1.270817071199417114e-01	9.402155876159667969e-02	1.440088450908660889e-01	2.640598639845848083e-02	1.554953455924987793e-01	8.283575624227523804e-02	7.775124907493591309e-02	2.232171446084976196e-01	6.664534658193588257e-02	1.497463732957839966e-01	-1.295636147260665894e-01	-8.065364509820938110e-02	-1.001768186688423157e-01	-1.223056837916374207e-01	-1.193649768829345703e-01	-2.818358689546585083e-02	8.853393793106079102e-02	2.795856632292270660e-02	1.210494153201580048e-02	5.606764554977416992e-02	-1.818174421787261963e-01	9.884434938430786133e-02	8.974579721689224243e-02	-7.764820009469985962e-02	-1.146528795361518860e-01	-7.213781028985977173e-02	1.058897599577903748e-01	-4.364415258169174194e-02	-1.227254886180162430e-02	-6.484980694949626923e-03	1.977885514497756958e-01	-1.176219359040260315e-01	-1.060728821903467178e-02	1.707926094532012939e-01	-1.475723087787628174e-01	-1.175788138061761856e-02	7.492868602275848389e-02
-1.640775650739669800e-01	1.927503049373626709e-01	-4.191907588392496109e-03	-1.958407610654830933e-01	-3.844347596168518066e-02	-6.063769757747650146e-02	-4.927691817283630371e-02	3.607381135225296021e-02	-1.908379346132278442e-01	3.063605353236198425e-02	-7.280859351158142090e-02	1.235481351613998413e-01	1.073829531669616699e-01	-3.640408068895339966e-02	-1.507990211248397827e-01	-1.301637589931488037e-01	9.238976240158081055e-02	1.237869560718536377e-01	2.694284729659557343e-02	-3.402860835194587708e-02	-1.665301248431205750e-02	4.864814877510070801e-02	-2.486293911933898926e-01	2.822636626660823822e-02	-1.617675423622131348e-01	-2.630026638507843018e-01	5.933637544512748718e-02	1.584480404853820801e-01	-2.447039447724819183e-02	3.068555891513824463e-02	1.000310853123664856e-02	-1.338954120874404907e-01	-1.135138347744941711e-01	1.597253233194351196e-02	-1.628998368978500366e-01	1.716043502092361450e-01	1.042035296559333801e-01	-1.094416454434394836e-01	-7.107461988925933838e-02	-1.487586349248886108e-01	1.540914326906204224e-01	-4.353908076882362366e-02	-1.244317856617271900e-03	5.284708738327026367e-02	-3.920545335859060287e-03	-6.636835634708404541e-02	1.288425028324127197e-01	9.260002523660659790e-02	-1.595893315970897675e-02	1.159226223826408386e-01	-1.422718614339828491e-01	-3.228263184428215027e-02	-1.295296102762222290e-01	1.006271690130233765e-01	1.681195348501205444e-01	3.561236336827278137e-02	1.103415116667747498e-01	-6.049751862883567810e-02	-5.105878785252571106e-02	1.205361634492874146e-01	8.612956851720809937e-02	5.484254658222198486e-02	-7.995970547199249268e-02	1.150647625327110291e-01
4.239806532859802246e-02	-1.466077417135238647e-01	1.852381974458694458e-01	-4.326597601175308228e-02	1.692180484533309937e-01	8.325480669736862183e-02	7.861744612455368042e-02	2.383718080818653107e-02	4.136439785361289978e-02	9.612438082695007324e-02	-5.150371044874191284e-02	1.858582496643066406e-01	-2.956914156675338745e-02	2.248800732195377350e-02	-1.310473978519439697e-01	1.991410553455352783e-01	1.138592064380645752e-01	-1.878338158130645752e-01	1.077967286109924316e-01	-1.575514674186706543e-01	-1.063286364078521729e-01	1.434626150876283646e-02	1.061887517571449280e-01	1.033859420567750931e-02	-1.643454134464263916e-01	4.726820066571235657e-02	8.393887430429458618e-02	-2.365298196673393250e-02	5.673110485076904297e-02	2.822572179138660431e-02	-2.216713875532150269e-02	-1.610645093023777008e-02	6.791045516729354858e-02	-7.494688034057617188e-02	-5.410271137952804565e-02	5.126442387700080872e-02	-1.468740850687026978e-01	-6.517646461725234985e-02	-4.213661327958106995e-02	7.002916932106018066e-02	-3.019780293107032776e-02	9.421008080244064331e-02	-7.748284190893173218e-02	-5.462114885449409485e-02	-8.181390166282653809e-02	3.567244112491607666e-02	9.429253637790679932e-02	2.013724297285079956e-01	-6.027860939502716064e-02	-1.444401126354932785e-02	1.141004785895347595e-01	1.490089893341064453e-01	-5.251989513635635376e-02	1.734735071659088135e-01	-1.998433768749237061e-01	1.018218789249658585e-02	-5.563383549451828003e-02	5.472523346543312073e-02	3.485036641359329224e-02	1.837137155234813690e-02	5.509347468614578247e-02	-1.111202538013458252e-01	2.458807639777660370e-02	-1.729065328836441040e-01
-2.356753498315811157e-02	-1.073833331465721130e-01	5.362669005990028381e-02	1.612911373376846313e-01	8.798094838857650757e-02	6.887576729059219360e-02	1.065422073006629944e-01	-5.106636136770248413e-02	-4.587208107113838196e-02	-1.426957696676254272e-01	1.436706930398941040e-01	1.149325072765350342e-01	1.261746883392333984e-01	-1.666942834854125977e-01	1.867129057645797729e-01	1.631962060928344727e-01	-1.549168974161148071e-01	9.127268195152282715e-02	-1.375898867845535278e-01	3.862974047660827637e-02	-1.366097182035446167e-01	-2.398365288972854614e-01	-9.993271529674530029e-02	-7.648948580026626587e-02	-1.271555125713348389e-01	1.010353043675422668e-01	1.132601425051689148e-01	7.470800727605819702e-02	-8.269620686769485474e-02	-8.331148326396942139e-02	7.799569517374038696e-02	4.175090417265892029e-02	5.480476841330528259e-02	1.726263612508773804e-01	-4.432783648371696472e-02	2.707915380597114563e-02	-9.181749075651168823e-03	6.833945959806442261e-02	-1.555294245481491089e-01	8.488985896110534668e-02	-8.198095113039016724e-02	-4.273984953761100769e-02	1.345056742429733276e-01	1.111341342329978943e-01	1.364608481526374817e-02	-7.624893635511398315e-02	-3.144700452685356140e-02	-5.140811577439308167e-02	1.374745834618806839e-02	-1.516855657100677490e-01	-2.311668358743190765e-02	-2.304609268903732300e-01	-8.224354684352874756e-02	-9.121092408895492554e-02	1.611668020486831665e-01	-2.576572261750698090e-02	1.601645350456237793e-01	8.251082897186279297e-02	-9.534203261137008667e-02	2.016465216875076294e-01	-8.703923225402832031e-02	-2.790134213864803314e-02	1.615784615278244019e-01	-5.934798717498779297e-02
5.265031754970550537e-02	7.213221490383148193e-02	-6.641532480716705322e-02	4.016577266156673431e-03	-8.585830032825469971e-02	-2.000493258237838745e-01	6.072501093149185181e-02	-2.772835828363895416e-02	8.102142810821533203e-02	-2.546660415828227997e-02	-7.492844015359878540e-02	-9.130738675594329834e-02	-4.600200336426496506e-03	2.119049429893493652e-01	1.231147274374961853e-01	-1.115961968898773193e-01	2.192048132419586182e-01	-1.199386119842529297e-01	3.786074742674827576e-02	-8.635630947537720203e-04	-5.642565712332725525e-02	-6.342834234237670898e-02	7.374009490013122559e-02	1.033243313431739807e-01	1.572306007146835327e-01	1.453397870063781738e-01	4.527541622519493103e-02	3.231546282768249512e-02	1.999818384647369385e-01	-1.091489717364311218e-01	2.201054245233535767e-03	8.160490542650222778e-02	7.504735141992568970e-02	6.528024375438690186e-02	8.350781165063381195e-03	4.511468112468719482e-02	8.490782231092453003e-02	1.467358916997909546e-01	1.792490482330322266e-02	-5.945142358541488647e-02	8.176174014806747437e-02	7.757229357957839966e-02	9.197852015495300293e-02	6.724435836076736450e-02	1.199568156152963638e-03	-9.679228067398071289e-03	3.989373520016670227e-02	-1.329399049282073975e-01	1.085336133837699890e-02	-1.506090071052312851e-02	-2.400670051574707031e-01	-1.710590571165084839e-01	1.342220604419708252e-02	1.367774456739425659e-01	9.520715475082397461e-02	-2.111882567405700684e-01	-9.200547635555267334e-02	-1.595886796712875366e-02	6.889755278825759888e-02	1.104399412870407104e-01	-9.112513624131679535e-03	1.736345291137695312e-01	-1.782616786658763885e-02	-5.198055878281593323e-03
1.497520208358764648e-01	-6.206018850207328796e-03	-7.507959753274917603e-02	1.869734004139900208e-02	-1.610297560691833496e-01	-8.854170888662338257e-02	-1.133228391408920288e-01	-1.551758199930191040e-01	-1.756092347204685211e-02	1.161416098475456238e-01	1.508147418498992920e-01	-1.598857045173645020e-01	-1.002971199341118336e-03	-2.774991327896714211e-03	1.140636671334505081e-02	2.408106066286563873e-02	-1.013790145516395569e-01	1.898761540651321411e-01	-2.042387574911117554e-01	1.075788587331771851e-01	5.726514384150505066e-02	-1.311830431222915649e-01	-1.359364241361618042e-01	-1.310751140117645264e-01	1.541627049446105957e-01	3.519441187381744385e-02	-1.215886473655700684e-01	-4.102848842740058899e-02	1.567501015961170197e-02	1.875415816903114319e-02	-1.127543225884437561e-01	-4.286750778555870056e-02	-1.252095028758049011e-02	4.022050648927688599e-02	-6.868606060743331909e-02	1.414364427328109741e-01	-7.496730238199234009e-02	-8.157999254763126373e-03	-1.540551632642745972e-01	-1.599653363227844238e-01	-5.847021937370300293e-02	1.763139665126800537e-01	-2.116268314421176910e-02	-1.877833455801010132e-01	-2.525386810302734375e-01	4.619641602039337158e-02	1.155935376882553101e-01	1.175060197710990906e-01	-4.198830574750900269e-03	1.255104392766952515e-01	6.811185926198959351e-02	1.796284615993499756e-01	8.663719892501831055e-02	2.045069076120853424e-02	-4.137414321303367615e-02	4.766023252159357071e-03	-2.436623871326446533e-01	-7.554505020380020142e-02	-7.387159019708633423e-02	-1.835111901164054871e-02	-1.045311465859413147e-01	6.011779978871345520e-02	8.927093446254730225e-02	9.666217863559722900e-02
